transcript_id,CM_D0_R1,CM_D0_R2,CM_D18_R1,CM_D18_R2,CM_D3_R1,CM_D3_R2
ENST00000554377.1,4,2,26,6,7,8
ENST00000554396.6,392,129,0,124,60,30
ENST00000553850.1,1,1,3,1,1,1
ENST00000554632.2,19,31,9,17,12,33
ENST00000553805.2,29,24,8,3,15,13
ENST00000554984.2,5,0,3,0,0,3
ENST00000555704.5,18,34,83,96,22,49
ENST00000555739.5,241,222,243,570,460,191
ENST00000298307.10,1414,1699,877,1196,718,1204
ENST00000555443.5,947,1015,741,879,380,1743
ENST00000553703.1,1,3,25,14,4,15
ENST00000557063.5,2,8,35,11,32,36
ENST00000556559.5,6,4,6,6,46,3
ENST00000554115.5,1,1,2,1,1,1
ENST00000553579.1,27,7,93,1,25,48
ENST00000298310.10,1750,2116,1488,1978,847,2090
ENST00000556691.5,25,20,33,19,12,19
MSTRG.11639.5,7,7,11,2,0,4
ENST00000556925.5,0,0,0,4,19,9
ENST00000557193.1,1,1,2,1,1,1
ENST00000554275.1,5,11,35,2,21,23
ENST00000555863.1,4,6,25,12,0,14
MSTRG.11639.13,15,13,17,18,72,15
MSTRG.11640.1,35,38,78,18,63,51
MSTRG.11639.14,118,180,428,110,117,190
MSTRG.11641.1,17,21,64,60,11,24
ENST00000553696.1,2,1,9,1,1,1
ENST00000618281.1,1,0,4,5,6,1
ENST00000516665.1,5,1,5,0,2,1
ENST00000556672.1,7,2,19,7,11,9
MSTRG.11632.1,371826,331787,57267,1060638,296634,413670
ENST00000610674.1,14076,22616,2305,8516,8071,18087
MSTRG.11632.2,129776,175988,49715,451804,100237,192076
ENST00000655317.1,11,60,5,1260,9,5
ENST00000701163.1,6,0,23,0,6,30
ENST00000490232.3,328426,571301,209265,68976,275182,743261
ENST00000618845.1,25,1,89,56,32,49
MSTRG.11636.1,0,0,11,0,28,17
MSTRG.11637.1,2,48,4,10,1,8
ENST00000693319.1,4913,3915,1605,1462,1225,2648
ENST00000298316.7,855,958,0,1213,1214,1689
ENST00000529902.2,25,0,9,18,0,7
ENST00000604187.1,5,3,0,0,0,0
MSTRG.11644.1,1022,1396,1068,380,1390,1660
MSTRG.11644.2,39,0,0,22,0,0
ENST00000569518.5,3,0,7,0,0,2
ENST00000395859.2,8,2,7,3,1,0
ENST00000216373.10,720,526,1279,2258,467,1954
ENST00000555794.2,101,77,91,99,74,72
ENST00000555666.1,8,0,24,0,7,6
ENST00000267436.9,1776,2762,407,652,399,934
ENST00000421284.7,143,142,0,24,45,0
ENST00000555610.1,5,3,3,0,1,2
ENST00000556393.1,9,2,2,3,6,2
MSTRG.11647.1,503,470,393,603,295,376
MSTRG.11648.1,394,203,555,250,218,321
ENST00000554438.6,107,163,0,397,0,0
ENST00000555939.6,13,13,21,16,18,11
ENST00000311459.12,20,0,0,0,0,0
ENST00000426751.7,3,1,3,0,16,0
ENST00000672419.1,6,0,0,0,0,0
ENST00000554204.7,12,0,0,0,0,0
ENST00000245448.11,5,0,0,0,0,0
ENST00000358473.2,6,4,9,2,9,0
ENST00000554951.6,155,133,13,4,8,0
ENST00000556962.1,12,12,11,4,4,10
ENST00000525911.5,1,0,0,1,0,0
ENST00000216378.2,46,45,76,34,18,30
ENST00000356146.5,18,5,11,1,3,5
ENST00000529347.1,2,2,7,0,0,2
ENST00000531052.1,3,0,0,0,0,0
ENST00000530553.1,4,2,0,0,0,0
ENST00000556713.1,4,0,4,0,0,0
MSTRG.11650.1,4,2,28,3,0,0
MSTRG.11651.1,1299,1164,714,2457,0,1129
MSTRG.11651.2,689,917,995,0,1153,747
ENST00000554990.6,45,27,174,66,39,38
MSTRG.11651.7,122,192,535,203,172,578
ENST00000555257.1,7,6,30,4,7,0
ENST00000557210.5,17,14,45,29,35,23
ENST00000364703.1,7,3,27,2,5,12
ENST00000555216.5,3,0,0,0,0,0
ENST00000554066.1,2,1,25,1,1,12
ENST00000683330.1,189,141,80,88,37,0
ENST00000684737.1,11,9,8,4,0,9
ENST00000682226.1,10,1,4,0,0,0
ENST00000683703.1,11,2,3,5,0,0
ENST00000683837.1,16,2,0,0,0,0
ENST00000682487.1,29,16,5,25,5,0
ENST00000674288.1,16,8,7,15,23,0
ENST00000683037.1,47,8,4,0,0,0
ENST00000556067.1,8,13,2,3,0,0
ENST00000683315.1,22,20,3,0,0,0
ENST00000555720.5,654,825,228,342,170,617
ENST00000324679.5,3243,4021,446,1386,1164,2666
ENST00000553731.1,10,14,0,0,0,0
ENST00000482923.3,5,2,0,0,7,0
ENST00000602954.1,60,120,21,30,30,91
ENST00000602664.1,91,268,43,67,87,105
ENST00000556735.1,12,26,0,17,7,11
ENST00000701211.1,21,9,4,3,2,14
ENST00000557240.5,0,0,0,0,0,0
ENST00000554044.5,0,0,0,0,0,0
ENST00000555339.5,0,0,0,0,0,0
ENST00000556813.1,0,0,0,0,0,0
ENST00000553798.5,0,1,1,0,0,1
ENST00000557517.1,0,0,0,0,0,19
ENST00000555175.1,0,0,0,0,0,0
ENST00000442123.6,0,392,0,0,0,34
ENST00000556861.1,0,3,2,1,3,16
ENST00000555969.1,0,6,0,0,0,0
ENST00000650397.1,0,0,0,0,0,0
ENST00000554421.1,0,0,0,0,0,0
ENST00000555689.1,0,1,0,0,0,0
ENST00000554230.5,0,0,0,0,0,0
ENST00000612399.4,664,352,149,369,81,292
ENST00000555887.5,9,2,6,2,14,20
ENST00000458604.6,46,17,46,0,30,25
ENST00000445930.7,523,495,124,288,68,304
ENST00000554956.5,18,7,24,4,37,6
ENST00000553899.5,20,227,5,0,0,18
ENST00000554952.5,8,9,8,14,10,3
MSTRG.11696.9,1757,2163,770,1150,1229,1340
MSTRG.11696.10,407,642,174,308,66,273
ENST00000557085.1,1,1,4,4,2,3
ENST00000551328.2,6,6,5,14,1,1
ENST00000557557.1,205,142,263,139,168,290
ENST00000557632.1,35,43,34,27,24,19
ENST00000354586.5,4367,3771,868,1466,1648,3835
ENST00000216410.8,6454,7565,727,1258,1929,4405
MSTRG.11697.1,39,28,27,8,119,1390
ENST00000557604.1,3,2,2,0,8,11
ENST00000553987.1,2,2,1,1,3,6
ENST00000658290.1,0,0,0,0,0,0
ENST00000649005.1,0,3,0,15,48,49
ENST00000669838.1,0,0,0,0,0,0
ENST00000658625.1,0,0,0,0,2,0
ENST00000661601.1,0,0,0,0,0,0
ENST00000653549.1,0,0,0,0,0,0
ENST00000654425.1,0,0,0,0,0,0
ENST00000554548.1,0,0,0,0,0,0
ENST00000556998.1,0,0,0,0,0,0
MSTRG.11704.1,0,0,1,1,2,233
ENST00000635305.1,0,0,19,6,0,0
ENST00000553768.1,0,1,8,1,8,7
ENST00000554288.1,0,0,0,0,0,0
ENST00000554712.5,0,1,0,0,0,0
ENST00000557562.1,0,1,2,1,1,3
ENST00000654071.1,1,0,68,0,0,0
ENST00000670923.1,31,9,45,6,68,97
ENST00000395631.6,11,1421,13,29,13,1293
MSTRG.11705.2,1719,988,191,1049,23,10
ENST00000557255.1,230,336,472,199,619,2285
ENST00000554152.5,80,13,994,74,0,0
ENST00000555546.5,22,24,50,42,41,345
ENST00000341590.8,1038,1834,129,1104,1547,6341
ENST00000343279.8,1405,2818,145,1051,2962,8511
MSTRG.11705.8,73,93,887,141,2023,594
ENST00000553373.5,73,33,514,480,16,1224
ENST00000553663.5,1,1,1,1,1,1
ENST00000399304.7,8,46,9,12,3,212
ENST00000605879.1,28,12,34,11,49,118
ENST00000555692.5,1,1,11,0,5,27
ENST00000657782.1,9,40,46,44,48,72
ENST00000554235.1,9,6,9,0,11,0
MSTRG.11708.1,0,2,1102,1366,525,1489
ENST00000556988.1,0,0,0,0,0,0
ENST00000673827.1,0,0,26,3,0,0
ENST00000674014.1,0,7,17,2,8,9
ENST00000323669.10,0,0,5,0,235,0
ENST00000673930.1,0,0,0,0,0,0
ENST00000674152.1,0,0,0,0,0,0
ENST00000553406.1,0,17,70,0,4,11
ENST00000556910.1,0,0,17,0,0,0
ENST00000395606.5,1,1,0,0,0,0
ENST00000673822.2,1122,1895,47,38,1411,213
ENST00000357758.3,257,108,212,280,69,694
ENST00000556027.5,45,51,209,65,152,88
ENST00000555621.1,26,35,45,4,79,11
ENST00000555400.1,24,40,46,61,23,23
ENST00000557445.1,8,11,26,11,33,2
ENST00000559087.5,0,20,49,134,0,0
ENST00000417573.5,0,0,4,90,0,3
ENST00000559501.1,0,0,10,0,43,15
ENST00000558961.1,0,0,0,4,0,0
ENST00000559642.1,0,0,0,0,0,0
ENST00000558489.1,0,3,0,0,0,1
ENST00000245451.9,47,68,220,608,0,712
ENST00000558984.1,39,8,43,16,29,6
ENST00000609748.1,1,1,13,11,1,26
ENST00000667337.1,16,5,32,24,0,29
ENST00000441945.2,5,4,1,1,2,1
ENST00000654605.1,0,0,0,0,0,0
ENST00000653185.1,0,0,0,0,0,0
ENST00000663291.1,0,0,0,0,0,0
ENST00000656426.1,0,6,0,0,55,0
ENST00000454942.5,0,0,0,0,0,0
ENST00000666730.1,0,0,5,0,0,0
ENST00000659459.1,0,0,0,0,0,0
ENST00000667619.1,0,0,0,0,0,0
ENST00000456100.6,0,0,0,0,0,69
ENST00000435322.1,0,0,0,0,0,1
ENST00000663120.1,0,0,0,0,0,18
ENST00000668546.1,0,0,0,0,0,1
ENST00000668539.1,0,16,0,8,5,31
ENST00000655713.1,0,0,0,0,0,0
ENST00000653852.1,0,0,0,0,0,27
ENST00000648066.1,0,0,0,0,1,0
ENST00000669041.1,0,0,0,0,0,18
MSTRG.11713.1,0,0,0,0,18,0
ENST00000652780.1,0,5,4,0,2,0
ENST00000670436.1,0,0,5,0,5,5
ENST00000425648.1,0,0,0,0,0,0
MSTRG.11716.1,0,1,0,0,15,2
MSTRG.11717.1,0,0,0,0,4,14
ENST00000666758.1,0,0,3,0,0,0
ENST00000612453.1,0,0,1,0,3,1
ENST00000448352.1,0,0,0,0,0,0
ENST00000418927.2,0,2,10,2,0,1
ENST00000649040.1,0,0,0,0,2,4
ENST00000666968.1,1,0,0,0,0,0
ENST00000663444.1,22,15,10,11,29,45
ENST00000661514.1,4,0,12,0,0,4
ENST00000665016.1,2,0,2,0,15,0
ENST00000669612.1,7,11,7,22,25,0
MSTRG.11714.1,2,0,8,0,37,0
ENST00000669401.1,6,3,0,0,8,0
ENST00000436530.1,4,0,4,0,2,4
ENST00000442975.6,0,0,0,0,0,5
ENST00000216414.12,0,0,3,1,0,0
ENST00000395577.2,0,1,0,0,0,0
ENST00000553660.5,0,0,0,0,0,0
MSTRG.11722.1,153,297,92,77,41,53
ENST00000555837.5,8,5,5,4,4,2
ENST00000543789.6,5,10,0,0,0,0
ENST00000458126.6,296,0,0,0,39,59
ENST00000556102.6,238,111,0,0,13,15
ENST00000335183.11,290,798,78,202,395,899
ENST00000541304.5,36,29,23,6,25,22
MSTRG.11722.10,45,12,0,8,8,0
ENST00000556305.1,4,3,12,39,2,0
ENST00000216416.9,3632,4965,1366,2717,1139,3217
ENST00000395573.8,55,14,0,13,0,0
ENST00000557659.5,56,31,0,0,0,104
ENST00000557690.5,2,2,1,2,0,2
ENST00000554683.1,11,9,14,7,2,7
ENST00000556113.1,10,2,8,1,12,17
ENST00000554247.5,0,3,0,10,8,0
MSTRG.11724.1,2936,2624,783,751,1310,2988
ENST00000554908.5,139,146,264,125,319,249
ENST00000358056.8,6650,4969,1249,2249,2111,3350
ENST00000628554.2,1,0,0,0,0,0
ENST00000554163.5,7,3,1,0,14,11
ENST00000553333.1,5,8,2,1,1,2
ENST00000554682.1,4,3,4,1,3,6
ENST00000553566.5,5,10,0,8,0,9
ENST00000553952.1,13,18,44,35,52,109
ENST00000679557.1,0,31,0,0,0,0
ENST00000557755.5,0,0,8,0,0,0
ENST00000557184.1,0,1,14,0,6,7
ENST00000556172.1,0,0,0,0,0,0
ENST00000554791.5,85,0,0,0,0,0
ENST00000556216.5,62,68,46,4,28,6
ENST00000679442.1,232,359,0,0,172,270
ENST00000216420.12,285,397,171,412,183,191
ENST00000557317.1,3,0,4,0,6,5
ENST00000557512.5,4,0,0,0,35,0
ENST00000557429.1,24,50,60,16,72,61
ENST00000673751.1,0,5,1,1,0,0
ENST00000554335.6,0,0,52,39,0,0
MSTRG.11730.5,0,0,0,1512,0,0
ENST00000251091.9,0,0,303,248,0,0
ENST00000392067.7,0,0,561,474,0,0
ENST00000631086.2,0,112,0,0,0,0
ENST00000555091.1,0,0,7,0,0,0
ENST00000674885.2,0,0,38,0,0,0
ENST00000648102.1,0,0,0,0,0,0
ENST00000655147.2,0,0,0,0,0,0
ENST00000691091.2,0,0,39,0,0,0
ENST00000676278.2,0,0,0,0,0,0
ENST00000557692.2,0,0,0,0,0,0
ENST00000557013.1,0,0,63,0,0,0
ENST00000554587.1,0,0,0,0,0,0
ENST00000555192.1,0,0,4,0,0,0
ENST00000556069.5,0,5,101,64,0,0
ENST00000553988.5,0,0,0,10,0,0
ENST00000555719.1,0,0,34,16,0,0
MSTRG.11730.1,89,369,1175,273,26,234
ENST00000673833.1,3,0,0,1,0,0
ENST00000555112.1,8,0,98,21,0,0
ENST00000543643.6,0,0,0,0,30,0
ENST00000536224.2,0,0,0,0,0,0
ENST00000395521.6,0,0,0,0,0,0
ENST00000516210.1,0,0,2,0,0,0
ENST00000580634.1,0,1,0,0,0,0
ENST00000395514.5,48,6,13,0,201,6
ENST00000254299.8,746,1340,332,266,638,644
ENST00000556903.2,2,3,3,0,2,0
ENST00000567693.1,0,0,7,0,0,0
MSTRG.11737.1,38,12,23,11,29,53
ENST00000360586.8,2945,1695,590,885,753,1939
MSTRG.11738.2,662,2169,0,0,520,0
ENST00000420358.2,171,304,0,44,0,564
ENST00000475379.1,1,1,1,1,1,1
MSTRG.11739.1,36,31,24,15,25,68
MSTRG.11740.1,13,3,6,4,31,5
ENST00000415189.1,27,0,20,0,7,13
ENST00000455555.1,10,10,5,2,6,9
ENST00000395472.2,1272,1098,835,1879,857,2074
ENST00000555846.2,364,353,592,274,152,706
MSTRG.11742.3,1169,1955,35,89,63,58
ENST00000553735.1,1,1,1,1,0,1
ENST00000339298.2,4,0,0,0,134,4
MSTRG.11742.6,69,8,4,17,716,8
ENST00000553976.1,0,9,17,11,7,35
ENST00000395468.9,7398,6077,3784,5908,5376,5179
ENST00000554364.1,19,6,2,0,11,0
MSTRG.11732.3,442,439,377,386,603,662
ENST00000556515.1,78,43,57,48,88,56
MSTRG.11733.1,131,123,98,23,184,163
ENST00000689806.1,47,25,62,28,73,107
MSTRG.11734.1,1,1,8,0,14,0
ENST00000553493.5,0,0,0,0,1,0
ENST00000553755.5,0,1,1,0,12,14
MSTRG.11736.1,0,0,2,8,22,0
ENST00000556322.1,0,0,0,0,0,5
MSTRG.11744.5,0,0,0,500,285,129
ENST00000554067.1,0,8,9,0,0,0
ENST00000555643.1,0,0,0,0,0,0
ENST00000254301.14,59,91,14,128,0,84
ENST00000554715.1,3,12,2,0,2,3
ENST00000556438.6,42,13,50,47,80,70
ENST00000556263.1,1,2,1,1,2,2
ENST00000395425.6,2367,1833,265,164,5,644
ENST00000247191.7,2767,3150,328,266,1243,641
MSTRG.11744.3,969,2843,189,389,783,2082
ENST00000554007.1,48,43,12,1,4,9
ENST00000557645.5,11,14,2,0,3,5
ENST00000623123.1,176,122,60,57,75,125
ENST00000605294.1,2,0,2,0,0,2
ENST00000660805.1,0,6,0,0,0,8
ENST00000554650.1,0,0,0,0,0,0
ENST00000679934.1,0,0,163,0,6,10
ENST00000680658.1,0,0,0,0,0,0
ENST00000554940.1,0,0,0,0,0,0
ENST00000440021.1,0,0,0,0,280,0
ENST00000488313.1,0,2,15,2,10,15
ENST00000555514.1,0,0,15,0,1,2
ENST00000555280.1,0,0,0,0,0,0
MSTRG.11746.1,3,0,50,0,10,17
ENST00000556183.1,2,2,8,0,2,0
ENST00000681400.1,732,0,0,66,0,0
ENST00000681904.1,6,227,648,797,7,2
ENST00000681074.1,5,272,8,3,14,294
ENST00000680682.1,2,5,0,0,0,0
MSTRG.11748.7,13,136,71,556,289,388
ENST00000313833.5,568,662,0,0,757,3008
ENST00000555087.1,3,6,0,13,14,11
ENST00000557647.5,2,0,7,0,2,0
ENST00000612004.1,1,1,18,0,3,3
ENST00000556017.1,5,1,45,9,5,7
ENST00000247178.6,1118,1042,769,938,544,1458
ENST00000558189.1,76,191,231,119,380,108
ENST00000559320.1,10,7,12,19,14,20
ENST00000554458.1,0,0,4,0,0,0
ENST00000487479.1,0,0,0,0,0,1
ENST00000494676.1,4,6,8,10,2,5
ENST00000647781.1,0,0,0,0,0,0
ENST00000650020.1,0,0,0,0,0,0
ENST00000560267.6,0,0,0,0,0,0
ENST00000649892.1,0,0,0,0,0,0
ENST00000649691.1,0,0,17,0,0,0
ENST00000650527.1,0,0,0,0,0,0
ENST00000560336.6,0,0,0,0,0,0
ENST00000556417.6,0,0,0,0,0,0
ENST00000554221.7,0,0,0,0,0,0
ENST00000648365.1,0,0,0,0,0,0
ENST00000554196.1,0,0,0,0,0,0
ENST00000554186.2,0,0,0,0,0,0
ENST00000664335.1,0,0,0,0,0,0
ENST00000612704.1,0,2,0,0,0,0
ENST00000569625.1,0,0,0,0,0,0
ENST00000662992.1,0,2,22,6,12,6
ENST00000668222.1,0,0,0,0,0,0
ENST00000654270.1,3,0,0,0,0,0
ENST00000664277.1,1,0,0,0,0,0
ENST00000483820.1,0,0,10,0,0,2
ENST00000603375.1,0,2,8,0,1,0
ENST00000557267.1,0,0,0,0,0,0
ENST00000535211.1,0,0,0,0,0,0
ENST00000663686.1,0,0,0,1,0,0
ENST00000554567.1,0,1,0,0,0,0
ENST00000555498.5,0,0,3,3,4,0
ENST00000395308.5,0,0,0,0,3,0
ENST00000395311.5,0,0,246,226,0,0
ENST00000395309.7,0,0,4,0,0,0
ENST00000413890.6,0,0,15,30,0,0
ENST00000553360.5,0,38,4,0,0,26
ENST00000554507.5,0,2,22,7,23,16
ENST00000554890.1,0,0,0,0,0,0
ENST00000553624.5,0,1,6,1,0,7
ENST00000554294.1,0,0,3,0,0,0
ENST00000553710.1,0,1,0,0,0,0
ENST00000554558.6,14,12,8,13,0,0
ENST00000663990.1,12,14,9,7,0,14
MSTRG.11764.3,203,373,568,350,226,421
ENST00000412224.6,54,69,0,41,0,0
ENST00000653613.1,4,0,4,0,0,6
ENST00000335142.6,52,122,25,39,60,92
MSTRG.11767.2,1528,1573,335,1475,640,1819
ENST00000395314.8,508,603,425,1101,693,584
MSTRG.11767.6,1445,1024,1274,2750,2656,1722
ENST00000438792.6,1044,484,1464,1168,1632,2434
MSTRG.11767.7,1001,475,1232,1439,1913,2248
ENST00000459737.5,636,4,0,0,13,5
MSTRG.11767.14,2,14,54,10,14,90
ENST00000363872.1,3,9,60,19,18,9
ENST00000555164.2,5,1,8,1,6,9
ENST00000554306.1,3,12,8,5,6,18
ENST00000554570.1,15,37,45,42,19,40
ENST00000555573.5,8,3,30,5,26,8
ENST00000555172.5,16,74,115,38,72,132
ENST00000334975.13,32,66,259,95,49,64
ENST00000556631.1,45,95,365,70,160,108
ENST00000555506.1,1,1,5,1,1,4
ENST00000554831.1,64,25,362,66,117,46
ENST00000560296.1,0,0,0,0,0,0
ENST00000612106.1,2,0,5,0,2,4
ENST00000561019.1,0,0,1,0,0,1
ENST00000614633.1,8,5,3,22,6,8
ENST00000559044.5,12,4,0,0,0,15
ENST00000705193.1,2096,2174,358,915,446,1846
ENST00000556810.5,0,0,0,0,0,0
ENST00000557246.1,0,0,8,0,0,3
ENST00000556422.5,0,0,0,0,0,0
MSTRG.11758.10,0,88,0,406,0,70
ENST00000539559.6,0,298,58,0,0,75
MSTRG.11758.14,0,0,28,0,0,105
ENST00000554981.1,0,1,0,0,0,1
ENST00000556929.5,0,0,1,0,0,1
ENST00000555905.5,0,1,0,0,0,1
MSTRG.11758.21,0,131,362,71,168,161
ENST00000553800.5,0,0,8,5,0,15
ENST00000555924.1,0,0,0,0,0,0
ENST00000554597.5,0,0,0,0,0,0
ENST00000471982.1,0,0,0,0,4,0
MSTRG.11763.1,0,0,0,0,14,0
ENST00000556696.1,0,0,0,0,0,0
ENST00000261556.11,365,75,66,0,124,256
MSTRG.11758.4,11,2,19,29,5,2
MSTRG.11758.5,387,314,493,159,620,357
ENST00000557657.5,87,122,135,110,116,156
ENST00000555497.5,51,0,0,0,76,69
ENST00000556975.5,1,1,0,0,4,1
MSTRG.11758.7,10,145,31,11,34,488
MSTRG.11758.11,206,46,0,319,91,91
ENST00000557626.5,10,16,45,8,20,46
ENST00000538838.5,7,10,0,8,4,11
ENST00000556079.1,1,1,1,1,3,1
ENST00000553335.5,3,6,3,3,1,10
ENST00000556648.1,31,50,0,10,60,32
ENST00000555046.1,7,16,19,4,0,24
ENST00000554428.1,0,0,0,0,0,5
ENST00000554725.1,0,0,0,0,0,0
ENST00000653425.1,0,0,0,0,0,0
ENST00000554358.1,0,0,21,0,0,0
MSTRG.11774.6,0,0,0,17,0,23
ENST00000554149.1,0,0,0,2,0,0
ENST00000557467.1,0,0,0,0,0,0
ENST00000484915.3,0,0,6,0,2,0
ENST00000363948.1,0,0,1,0,0,0
ENST00000555946.1,0,0,5,2,0,10
ENST00000557136.1,0,0,23,2,2,0
ENST00000669623.1,0,0,0,0,0,0
ENST00000669773.1,0,0,0,0,0,0
ENST00000669124.1,0,0,1,0,1,0
ENST00000666046.1,0,0,0,0,0,0
ENST00000653538.1,0,2,15,2,15,26
ENST00000670848.1,0,0,0,0,0,0
ENST00000661639.1,0,0,0,0,0,0
ENST00000555786.1,0,1,0,0,0,0
ENST00000554160.1,0,7,3,50,4,21
ENST00000551408.2,0,6,0,0,0,0
MSTRG.11784.1,0,0,9,18,0,0
ENST00000339475.10,191,0,109,155,1257,706
ENST00000672264.2,185,10,9,280,1247,648
ENST00000408990.8,2189,420,77,685,4724,5864
MSTRG.11773.3,680,0,0,1,3555,4011
MSTRG.11773.4,78,48,776,679,1675,1099
ENST00000685244.1,2,0,4,5,48,44
ENST00000673481.1,179,0,0,170,651,1569
ENST00000672125.1,1,0,0,0,0,0
ENST00000673035.1,3,0,2,1,6,0
ENST00000554845.2,3,9,0,11,2,6
ENST00000555804.2,3,0,0,0,0,0
ENST00000555006.5,2,0,5,12,3,2
ENST00000554788.5,46,0,2,11,26,85
ENST00000554559.5,1,0,2,6,2,1
ENST00000534909.2,2,0,17,108,68,0
ENST00000651959.1,1,1,2,2,5,0
ENST00000467870.1,2,3,0,0,0,3
ENST00000655065.1,9,3,1,0,28,12
ENST00000556703.1,1,9,6,3,4,1
MSTRG.11782.2,17,81,43,3,21,42
MSTRG.11783.1,2,2,2,26,0,5
ENST00000653043.1,8,47,17,0,5,37
MSTRG.11768.1,3,2,2,0,5,16
ENST00000556377.1,0,0,0,0,0,0
ENST00000621441.5,4593,7944,2554,4554,5110,5264
MSTRG.11770.2,2534,0,0,0,0,0
ENST00000413566.6,1,10,0,0,4,0
ENST00000554011.5,44,41,119,12,340,40
ENST00000340918.11,211,87,146,0,42,0
ENST00000555148.5,172,0,0,0,0,0
ENST00000556629.1,7,4,18,5,11,2
ENST00000554934.1,3,2,26,7,6,14
ENST00000554598.5,2,1,9,3,2,2
ENST00000556911.5,4,6,33,3,8,15
ENST00000555749.5,2,3,7,5,5,3
ENST00000556318.1,5,4,6,5,7,11
ENST00000554931.1,269,133,75,168,238,284
ENST00000556995.1,7,4,6,10,22,9
ENST00000261558.8,3147,3045,1742,1883,2377,2645
ENST00000555448.5,6,2,1,0,4,0
ENST00000431972.6,69,7,5,2,4,8
ENST00000554213.1,14,4,40,6,6,15
ENST00000556723.1,5,5,10,3,12,4
ENST00000554863.1,19,7,14,2,5,8
ENST00000554703.1,0,0,0,0,0,0
ENST00000298406.6,0,0,0,0,0,0
ENST00000555166.5,4,5,17,17,0,0
ENST00000556492.6,2605,3154,1374,2135,1676,2427
ENST00000216445.8,0,0,109,0,0,0
ENST00000422976.6,0,0,6,0,0,0
ENST00000530417.6,0,0,0,0,0,0
ENST00000534126.5,0,0,0,0,0,0
ENST00000534528.5,0,0,0,0,0,0
ENST00000524996.1,0,0,2,0,0,0
ENST00000526745.6,0,0,0,0,0,0
ENST00000529860.5,0,0,0,0,0,0
ENST00000527032.1,0,0,0,0,0,0
ENST00000532286.1,0,0,1,0,0,0
ENST00000526336.1,0,0,0,0,0,0
ENST00000556826.6,0,0,2,0,0,0
ENST00000339762.10,0,0,0,0,0,0
ENST00000554729.5,0,0,0,0,0,0
ENST00000557254.5,0,0,6,0,0,0
ENST00000556306.1,0,0,0,0,0,0
ENST00000647916.1,0,0,3,2,0,0
ENST00000655475.1,0,0,0,0,0,0
ENST00000555600.1,0,0,0,0,0,0
ENST00000557430.1,0,0,0,0,0,0
ENST00000556568.1,0,1,0,0,0,0
ENST00000555494.2,0,0,4,0,0,0
ENST00000517028.1,0,0,0,0,0,0
ENST00000554648.1,0,0,4,0,0,0
ENST00000600311.1,1,0,0,0,0,0
ENST00000348476.7,0,0,0,0,0,0
ENST00000431612.5,0,0,10,0,12,3
ENST00000445108.5,0,0,0,0,0,0
ENST00000424658.5,0,0,0,4,0,18
ENST00000431317.6,0,0,24,0,410,0
ENST00000417477.2,0,3,21,0,0,0
ENST00000553355.1,0,1,0,0,0,1
ENST00000466065.1,0,0,11,0,0,0
ENST00000556390.1,0,0,4,0,0,0
MSTRG.11798.1,406,386,425,1035,125,911
ENST00000355431.8,149,384,127,48,0,298
ENST00000395168.7,1,0,0,0,0,0
ENST00000469635.1,7,10,2,6,1,20
ENST00000556788.1,0,1,4,1,0,0
ENST00000555466.2,0,0,10,0,0,0
ENST00000557175.5,0,14,3,17,0,0
ENST00000554218.1,0,0,0,0,0,0
ENST00000491303.2,0,0,4,0,4,0
ENST00000494391.3,0,0,0,1,0,0
ENST00000555129.1,0,0,0,0,0,0
ENST00000555229.5,0,0,0,0,0,0
ENST00000555337.5,0,0,0,0,5,0
ENST00000556748.5,0,0,0,0,0,0
ENST00000557583.1,0,2,3,7,3,1
ENST00000553907.1,0,0,0,0,0,0
ENST00000554642.1,0,0,0,0,0,0
ENST00000412908.6,0,0,162,0,0,0
ENST00000557508.5,0,0,0,0,0,0
ENST00000553677.1,0,0,0,1,0,0
ENST00000667365.1,0,0,0,0,789,157
ENST00000556225.1,0,0,0,0,0,0
ENST00000551597.6,0,1,0,0,0,3
MSTRG.11786.1,419,869,2373,3516,0,0
ENST00000563647.1,4,26,20,12,146,143
MSTRG.11786.3,3,10,0,0,16,29
ENST00000267485.7,644,552,1627,2354,797,450
ENST00000334342.5,17,20,29,23,3,137
ENST00000555101.1,15,11,17,11,12,4
ENST00000545307.6,14,14,33,110,177,691
ENST00000254286.9,975,1264,876,1951,713,414
ENST00000556312.5,8,8,11,9,4,17
ENST00000556243.5,2,0,7,0,0,10
ENST00000554402.6,2,0,48,3,0,0
ENST00000556694.5,2,2,11,17,16,28
ENST00000557711.5,89,68,132,33,100,307
ENST00000554790.5,1,1,2,13,1,2
MSTRG.11792.1,3,5,6,0,12,4
ENST00000556449.5,4,6,17,15,11,33
ENST00000555965.1,1,1,1,2,3,2
ENST00000216455.9,6736,6819,1149,2192,2164,3255
ENST00000554812.5,74,108,0,114,162,122
ENST00000553665.5,12,19,51,55,41,46
ENST00000557087.5,123,99,0,18,7,26
ENST00000555931.5,345,154,0,0,0,147
ENST00000554456.1,22,19,47,17,20,30
ENST00000555743.1,59,82,232,133,119,111
ENST00000556321.1,1,7,7,2,25,4
ENST00000554207.1,30,53,33,9,62,73
ENST00000557322.1,20,59,75,24,52,47
ENST00000554360.5,587,60,0,0,104,1299
ENST00000654187.2,133,701,1418,1102,145,45
ENST00000556002.5,20,40,0,50,35,0
ENST00000555275.5,5,21,15,71,41,5
