gene_id,SRR35049344,SRR35049350,SRR35049353,SRR35049354,SRR35049360,SRR35049363
ENSG00000205174|LINC02903,0,0,0,0,0,0
ENSG00000229603,0,0,0,0,0,0
ENSG00000230941,0,0,0,0,0,0
MSTRG.40341,0,17,4,0,43,2
MSTRG.40345,0,237,9,0,25,9
MSTRG.40346,0,261,18,0,192,7
MSTRG.40347,0,73,9,0,86,4
ENSG00000308019,0,3,0,0,0,0
ENSG00000230192,0,9,0,0,2,0
ENSG00000271368,0,0,0,0,3,1
ENSG00000237064|EIF3IP1,0,1,0,1,0,0
ENSG00000232199|RPL3P8,0,0,0,0,0,0
ENSG00000287186,0,0,0,0,0,0
ENSG00000295817,0,0,0,0,0,0
ENSG00000182965|NPM1P14,0,0,0,0,0,0
ENSG00000308094,0,0,0,0,0,0
ENSG00000308106,0,0,0,0,0,0
MSTRG.40388,0,3,4,0,4,37
ENSG00000154415|PPP1R3A,0,0,0,0,0,0
ENSG00000225535|LINC01393,0,0,0,0,0,15
ENSG00000233607|LINC01392,0,0,0,0,0,0
ENSG00000226962|RAC1P6,0,0,0,0,0,0
ENSG00000298119,0,0,0,0,0,0
ENSG00000199764|Y_RNA,0,0,0,0,0,0
ENSG00000244565|POLR2DP2,0,0,0,0,0,0
ENSG00000202377|SNORA25B,0,0,0,0,0,0
ENSG00000242072,0,0,0,0,0,0
ENSG00000300422,0,0,0,0,0,0
ENSG00000240973,0,0,0,0,0,0
ENSG00000300450,0,0,0,0,0,0
ENSG00000306864,0,0,0,0,0,0
ENSG00000243345,0,0,0,0,0,0
ENSG00000199224|Y_RNA,0,0,0,0,0,0
ENSG00000105967|TFEC,0,0,0,0,0,0
ENSG00000222150|RNA5SP239,0,0,0,0,0,0
ENSG00000303670,0,0,0,0,0,0
ENSG00000230785,0,0,0,0,0,0
ENSG00000224042|MTND4P6,0,0,0,0,0,0
ENSG00000230605|MTCYBP6,0,0,0,0,0,0
ENSG00000224136,0,0,0,0,0,0
ENSG00000234826,0,0,0,0,0,0
ENSG00000309641,0,0,0,0,0,0
MSTRG.40436,0,57,0,0,2,0
ENSG00000299941,0,0,0,0,0,0
ENSG00000299159,0,0,0,0,0,0
ENSG00000299176,0,2,0,0,0,0
ENSG00000229982|GTF3AP6,0,0,0,0,0,0
ENSG00000230520,0,0,0,0,0,0
ENSG00000270516,0,0,0,0,0,0
ENSG00000225546|LINC02476,0,0,0,0,0,0
ENSG00000271739|RNU1-29P,0,0,0,0,0,0
ENSG00000233417,0,0,0,0,0,0
ENSG00000233969,0,0,0,0,0,0
ENSG00000202225|RNA5SP240,0,1,0,0,0,0
ENSG00000287554,0,0,4,0,0,0
MSTRG.40447,0,16,6,1,28,37
MSTRG.40454,0,1267,0,0,398,2
ENSG00000305945,0,0,0,0,0,0
ENSG00000227743,0,0,0,0,0,0
ENSG00000252704|RN7SKP277,0,0,0,0,2,0
ENSG00000233272|PNPT1P2,0,0,0,0,0,0
ENSG00000128519|TAS2R16,0,0,0,0,0,0
ENSG00000226680,0,0,0,0,0,0
ENSG00000223595|LYPLA1P1,0,0,0,0,0,0
ENSG00000300951,0,0,0,0,0,0
ENSG00000170807|LMOD2,0,11,0,0,0,0
ENSG00000228211|HYAL6P,0,0,0,0,0,0
ENSG00000106302|HYAL4,0,0,0,8,0,0
ENSG00000295138,0,0,0,0,0,0
ENSG00000106304|SPAM1,0,9,3,0,2,0
ENSG00000225583|COX6A1P6,0,2,0,0,0,0
ENSG00000241345,0,10,0,0,0,0
MSTRG.40486,0,22,5,1,37,12
MSTRG.40487,0,34,6,0,50,27
ENSG00000275356|LINC03043,0,0,0,0,0,0
MSTRG.40499,0,7,0,0,14,0
MSTRG.40500,0,28,0,0,49,0
MSTRG.40501,0,0,0,0,18,0
ENSG00000305646,0,0,0,0,13,0
MSTRG.40505,0,0,0,0,20,0
ENSG00000241921,0,0,0,0,0,0
ENSG00000303933,0,0,0,0,0,0
ENSG00000236105|PRELID3BP10,0,0,1,0,0,2
ENSG00000106331|PAX4,0,17,0,0,0,0
ENSG00000299718,0,0,0,0,0,0
ENSG00000292309,0,0,0,0,0,0
ENSG00000207705|MIR129-1,0,0,0,0,0,0
ENSG00000289434,0,0,0,0,0,3
ENSG00000174697|LEP,0,2,0,0,0,5
ENSG00000302259,0,0,0,0,0,0
ENSG00000272915,0,0,0,0,0,0
ENSG00000302274,0,0,0,0,0,0
ENSG00000238750|RNU7-27P,0,0,0,0,0,0
ENSG00000242162,0,0,0,0,0,4
ENSG00000241102,0,0,0,0,0,0
ENSG00000241573,0,0,0,0,0,0
ENSG00000240416|CYCSP20,0,0,0,0,0,0
ENSG00000302304,0,0,0,0,0,0
ENSG00000308599,0,0,0,0,0,0
ENSG00000270992,0,0,0,0,1,0
ENSG00000304512,0,0,0,0,0,0
ENSG00000236238,0,0,0,0,0,0
ENSG00000236395,0,0,0,0,0,0
MSTRG.40631,0,7,0,0,0,0
MSTRG.40632,0,27,0,0,54,0
ENSG00000300842,0,0,0,0,0,0
ENSG00000306561,0,0,0,0,0,0
ENSG00000306501,0,0,0,0,0,0
ENSG00000229532,0,0,0,0,0,0
ENSG00000183470|FLJ40288,0,0,0,0,0,0
ENSG00000201009,0,0,0,0,0,0
ENSG00000272393|RNU6-92P,0,0,0,0,0,0
ENSG00000303960,0,0,0,0,0,0
ENSG00000308855,0,0,0,0,0,0
ENSG00000231098,0,0,0,0,0,0
ENSG00000308856,0,0,0,0,0,0
ENSG00000229177,0,0,0,0,0,0
ENSG00000198074|AKR1B10,0,0,0,0,0,0
ENSG00000224375,0,0,0,0,0,0
ENSG00000146857|STRA8,0,0,0,0,0,0
ENSG00000290805,0,0,0,0,0,0
ENSG00000276067|SLC23A4P,0,0,0,0,0,0
ENSG00000271414,0,2,1,0,0,0
ENSG00000226066|ZP3P2,0,1,0,0,0,0
ENSG00000228031,0,0,0,0,0,0
ENSG00000213238,0,0,0,0,0,0
ENSG00000304358,0,0,0,0,0,0
ENSG00000306830,0,0,0,0,0,0
ENSG00000214815|IMPDH1P3,0,0,0,0,6,12
ENSG00000309626,0,20,17,0,13,14
MSTRG.40707,0,0,0,15,2,0
ENSG00000206843|RNU6-206P,0,0,0,0,0,0
ENSG00000252332|RNU6-911P,0,1,3,0,0,0
ENSG00000199971|RNU6-797P,0,0,0,0,0,0
ENSG00000293850,0,0,0,0,0,0
ENSG00000307342,0,0,4,6,0,5
ENSG00000199283|RNU1-58P,0,0,0,0,0,0
ENSG00000307329,0,0,0,0,0,0
ENSG00000270512,0,2,0,0,0,0
ENSG00000241661|PPP1R2P6,0,0,0,0,0,0
ENSG00000103200,0,0,0,8,0,0
ENSG00000271611,0,0,0,0,0,0
ENSG00000306804,0,0,0,0,0,0
ENSG00000242703|CCT4P1,0,0,0,0,0,0
ENSG00000223212|RNU4-74P,0,0,0,0,0,0
ENSG00000224354|MTND2P5,0,2,0,0,10,0
ENSG00000239648|MTND1P3,0,0,0,0,0,0
ENSG00000308121,0,0,0,0,0,0
ENSG00000165076|PRSS37,0,18,0,4,0,0
ENSG00000237621|OR9A1P,0,0,0,0,0,0
MSTRG.40779,0,0,0,22,0,0
ENSG00000240268|MOXD2P,0,0,0,0,0,0
ENSG00000290605,0,0,0,0,0,0
ENSG00000241881,0,0,0,0,0,0
ENSG00000258223|PRSS58,0,0,0,0,0,0
ENSG00000186163|PRSS59P,0,0,0,0,0,0
ENSG00000293407|PRSS59P,0,0,0,0,0,0
ENSG00000277083|PRSS3P3,0,0,0,0,0,0
ENSG00000293406,0,0,0,0,0,0
ENSG00000242736|TRBV1,0,0,0,0,0,0
ENSG00000226660|TRBV2,0,0,0,0,0,0
ENSG00000237702|TRBV3-1,0,0,0,0,0,0
ENSG00000211710|TRBV4-1,0,0,0,0,0,0
ENSG00000211734|TRBV5-1,0,0,0,0,0,0
ENSG00000211706|TRBV6-1,0,0,0,0,0,0
ENSG00000211707|TRBV7-1,0,0,0,0,0,0
ENSG00000211745|TRBV4-2,0,0,0,0,0,0
ENSG00000283063|TRBV6-2,0,0,0,0,0,0
ENSG00000282939|TRBV7-2,0,0,0,0,0,0
ENSG00000243889|TRBV8-1,0,0,0,0,0,0
ENSG00000242771|TRBV5-2,0,0,0,0,0,0
ENSG00000211713|TRBV6-4,0,0,0,0,0,0
ENSG00000211714|TRBV7-3,0,0,0,0,0,0
ENSG00000239944|TRBV8-2,0,2,0,0,0,0
ENSG00000211715|TRBV5-3,0,0,0,0,0,0
ENSG00000211716|TRBV9,0,0,0,0,0,0
ENSG00000211717|TRBV10-1,0,0,0,0,0,0
ENSG00000211720|TRBV11-1,0,0,0,0,0,0
ENSG00000244661|TRBV12-1,0,0,0,0,0,0
ENSG00000229769|TRBV10-2,0,0,0,0,0,0
ENSG00000241657|TRBV11-2,0,0,0,0,0,0
ENSG00000211739|TRBV12-2,0,0,0,0,0,0
ENSG00000211721|TRBV6-5,0,4,0,0,0,0
ENSG00000253409|TRBV7-4,0,0,0,0,0,0
ENSG00000211724|TRBV6-6,0,0,0,0,0,0
ENSG00000227550|TRBV7-5,0,0,0,0,0,0
ENSG00000211725|TRBV5-5,0,0,0,0,0,0
ENSG00000253188|TRBV6-7,0,0,0,0,0,0
ENSG00000211727|TRBV7-6,0,0,0,0,0,0
ENSG00000211728|TRBV5-6,0,0,0,0,0,0
ENSG00000253534|TRBV6-8,0,0,0,0,0,0
ENSG00000253291|TRBV7-7,0,0,0,0,0,0
ENSG00000211731|TRBV5-7,0,0,0,0,0,0
ENSG00000278030|TRBV7-9,0,0,0,1,0,0
ENSG00000276405|TRBV13,0,0,0,0,0,0
ENSG00000275791|TRBV10-3,0,0,0,0,0,0
ENSG00000276597|TRBV11-3,0,0,0,0,0,0
ENSG00000274752|TRBV12-3,0,0,0,0,0,0
ENSG00000276953|TRBV12-4,0,0,0,0,0,0
ENSG00000275158|TRBV12-5,0,0,0,0,0,0
ENSG00000275743|TRBV14,0,0,0,0,0,0
ENSG00000276819|TRBV15,0,0,0,0,0,0
ENSG00000275243|TRBV16,0,0,0,0,0,0
ENSG00000277880|TRBV17,0,0,0,0,0,0
ENSG00000276557|TRBV18,0,0,0,0,0,0
ENSG00000211746|TRBV19,0,0,0,0,0,0
ENSG00000211747|TRBV20-1,0,0,0,0,0,0
ENSG00000251578|TRBV21-1,0,0,0,0,0,0
ENSG00000240578|TRBV22-1,0,0,0,0,0,0
ENSG00000211749|TRBV23-1,0,0,0,0,0,0
ENSG00000211750|TRBV24-1,0,0,0,0,0,0
ENSG00000282499|TRBV25-1,0,0,0,0,0,0
ENSG00000239992|TRBVA,0,0,1,0,0,0
ENSG00000249912|TRBV26,0,0,0,0,0,0
ENSG00000241911|TRBVB,0,0,0,0,0,0
ENSG00000211752|TRBV27,0,0,0,0,0,0
ENSG00000288882,0,0,0,0,0,0
ENSG00000211753|TRBV28,0,0,0,0,0,0
ENSG00000244273|PGBD4P1,0,0,0,0,0,0
ENSG00000286831,0,0,0,0,0,0
ENSG00000232869|TRBV29-1,0,0,0,0,0,0
ENSG00000243661|WBP1LP1,0,0,0,0,0,0
ENSG00000282431|TRBD1,0,0,0,0,0,0
ENSG00000282320|TRBJ1-1,0,0,0,0,0,0
ENSG00000282420|TRBJ1-2,0,0,0,0,0,0
ENSG00000282133|TRBJ1-3,0,0,0,0,0,0
ENSG00000281958|TRBJ1-4,0,0,0,0,0,0
ENSG00000282173|TRBJ1-5,0,0,0,0,0,0
ENSG00000282780|TRBJ1-6,0,0,0,0,0,0
ENSG00000292271,0,0,0,0,0,0
ENSG00000299979,0,0,1,0,0,0
ENSG00000305298,0,0,0,0,0,0
ENSG00000179468|OR9A2,0,1,0,0,0,4
ENSG00000225781|OR6V1,0,0,0,0,0,0
ENSG00000290761,0,0,0,0,0,0
ENSG00000179420|OR6W1P,0,0,0,0,0,0
ENSG00000159763|PIP,0,0,0,0,0,0
MSTRG.40801,0,0,0,14,0,0
ENSG00000236398|TAS2R39,0,0,0,0,0,0
ENSG00000304850,0,0,0,0,0,0
ENSG00000268170,0,0,0,0,0,0
ENSG00000221937|TAS2R40,0,2,0,0,0,0
ENSG00000279223,0,0,0,0,0,0
ENSG00000229977,0,1,0,0,0,0
ENSG00000229877|PAICSP5,0,3,0,0,0,0
ENSG00000221910|OR2F2,0,0,0,0,0,0
ENSG00000221813|OR6B1,0,0,0,0,0,0
ENSG00000221933|OR2A25,0,0,0,0,0,0
ENSG00000239967|OR2A41P,0,0,0,0,0,0
ENSG00000221858|OR2A12,0,3,0,0,0,0
ENSG00000221989|OR2A2,0,0,0,0,0,4
ENSG00000239981|OR2A15P,0,0,0,0,0,0
ENSG00000221938|OR2A14,0,0,0,4,0,2
ENSG00000290815,0,0,0,3,0,0
ENSG00000183122|OR2A3P,0,3,0,0,0,2
MSTRG.40838|OR2AO1P,0,0,0,0,0,0
ENSG00000305323,0,0,0,0,0,0
ENSG00000106410|NOBOX,0,0,0,0,0,2
ENSG00000242978|PPIAP83,0,0,0,0,0,0
ENSG00000221507|RNU6ATAC40P,0,0,0,0,0,0
ENSG00000200673|RN7SKP174,0,0,0,0,0,0
ENSG00000236343|EI24P4,0,0,0,0,4,0
ENSG00000214035,0,0,0,0,8,0
ENSG00000225918|RPL7P59,0,0,0,1,0,1
ENSG00000302597,0,0,0,0,0,0
ENSG00000226592,0,0,0,0,0,0
ENSG00000231839|DPY19L4P2,0,0,0,0,0,0
ENSG00000230746,0,0,0,0,0,0
ENSG00000280144,0,0,0,0,0,0
ENSG00000303269,0,0,0,0,0,0
ENSG00000202528|RNU6-650P,0,0,0,0,0,0
ENSG00000234565|COX6B1P1,0,0,0,1,0,0
ENSG00000231397,0,0,0,0,0,0
ENSG00000299132,0,0,0,0,0,0
ENSG00000242258|LINC00996,0,0,0,0,0,0
ENSG00000171115|GIMAP8,0,0,0,0,0,0
ENSG00000302520,0,0,0,0,0,0
ENSG00000271582,0,0,0,0,0,0
ENSG00000243853|ALDH7A1P3,0,0,0,0,0,0
ENSG00000133574|GIMAP4,0,0,6,0,0,0
ENSG00000271568,0,0,0,0,0,0
ENSG00000232361|TRPC6P3,0,0,0,0,0,0
ENSG00000133561|GIMAP6,0,0,0,0,0,0
ENSG00000270990,0,0,0,0,0,0
ENSG00000106560|GIMAP2,0,0,0,0,0,0
ENSG00000213203|GIMAP1,0,0,0,0,0,0
ENSG00000281887|GIMAP1-GIMAP5,0,0,0,0,0,0
ENSG00000196329|GIMAP5,0,0,2,0,0,0
ENSG00000177590|GIMAP3P,0,0,0,0,0,0
ENSG00000241134|BET1P1,0,0,0,0,0,2
ENSG00000306061,0,0,0,0,0,0
ENSG00000146926|ASB10,0,0,0,0,0,0
ENSG00000278685|IQCA1L,0,0,0,0,0,0
ENSG00000302251,0,0,0,0,0,0
ENSG00000305197,0,0,0,0,0,0
ENSG00000212219|RNU6-604P,0,0,0,0,0,0
ENSG00000222941|Y_RNA,0,0,0,0,0,0
ENSG00000227562,0,0,0,0,0,0
ENSG00000106648|GALNTL5,0,0,0,0,0,0
MSTRG.40984|Metazoa_SRP,0,7,0,0,0,1
ENSG00000020219|CCT8L1P,0,0,1,0,0,2
ENSG00000307747,0,0,0,0,0,0
ENSG00000293876,0,0,0,0,0,0
MSTRG.41011,0,3,0,16,2,0
ENSG00000224104,0,0,0,0,0,0
ENSG00000305341,0,0,0,0,0,0
ENSG00000302576,0,0,0,0,0,0
ENSG00000302558,0,0,0,0,0,0
ENSG00000233489|PAXBP1P1,0,0,0,0,0,0
ENSG00000302575,0,0,0,0,0,0
ENSG00000305729,0,0,0,0,0,0
ENSG00000220575|HTR5A-AS1,0,0,0,0,0,0
ENSG00000157219|HTR5A,0,0,0,0,0,0
ENSG00000283339,0,0,0,0,1,0
ENSG00000274637,0,0,0,0,0,0
ENSG00000228806,0,0,0,0,2,0
ENSG00000201066|RN7SKP280,0,0,0,0,0,0
ENSG00000217825,0,0,0,0,0,0
ENSG00000289248,0,0,0,0,0,0
ENSG00000301018,0,0,0,0,0,0
ENSG00000301038,0,0,0,0,0,0
ENSG00000225612,0,0,0,0,0,0
ENSG00000306334,0,0,0,0,0,0
ENSG00000306356,0,0,0,0,0,0
ENSG00000308970,0,5,2,0,0,0
ENSG00000218672|LINC03010,0,0,0,0,0,0
ENSG00000299664,0,0,0,0,0,0
ENSG00000260426,0,0,0,0,0,0
ENSG00000299333,0,0,0,0,0,0
ENSG00000288051,0,0,0,0,0,0
ENSG00000236544|EN2-DT,0,0,0,0,0,0
ENSG00000164778|EN2,0,6,0,0,0,0
ENSG00000297147,0,0,0,0,0,0
ENSG00000294825,0,0,0,0,0,0
ENSG00000299924,0,0,0,0,0,0
ENSG00000308300,0,0,0,0,0,0
ENSG00000204876,0,0,0,0,0,0
ENSG00000308671,0,0,0,0,0,0
ENSG00000300110,0,0,0,0,0,0
ENSG00000289588,0,0,0,0,0,0
ENSG00000302025,0,0,0,0,0,0
ENSG00000297104,0,0,0,0,0,0
ENSG00000207061|Y_RNA,0,0,0,0,0,0
ENSG00000294202,0,0,0,0,0,0
ENSG00000295268,0,0,0,0,0,0
ENSG00000294258,0,0,0,0,0,0
ENSG00000270584,0,0,0,0,0,0
ENSG00000309712,0,0,0,0,0,0
ENSG00000230033,0,0,0,0,0,0
ENSG00000229365,0,0,0,0,0,0
ENSG00000269446,0,0,0,0,0,0
ENSG00000229660,0,2,0,0,0,0
ENSG00000298660,0,0,0,0,0,0
ENSG00000298682,0,0,0,0,0,0
ENSG00000295124,0,0,0,0,0,0
MSTRG.41066,0,0,7,0,0,14
MSTRG.41067,0,4,0,0,0,23
ENSG00000304824,0,0,4,0,0,0
ENSG00000280266,0,0,0,0,0,2
ENSG00000308180,0,0,0,0,0,0
ENSG00000265598|MIR5707,0,0,0,0,0,0
ENSG00000228030|RPL21P76,0,0,0,0,0,1
ENSG00000309308,0,0,0,0,0,0
ENSG00000229435|PIP5K1P2,0,0,0,0,0,0
ENSG00000249868,0,0,0,0,0,0
ENSG00000298910,0,0,0,0,0,0
ENSG00000295301,0,0,0,0,0,0
ENSG00000283576,0,0,0,0,0,0
ENSG00000254265,0,0,0,0,0,0
ENSG00000309450,0,0,0,0,0,0
ENSG00000298347,0,0,0,0,0,0
ENSG00000299879,0,0,0,0,0,0
ENSG00000299890,0,0,0,0,0,0
ENSG00000299080,0,0,0,0,0,0
ENSG00000306818,0,0,0,0,0,0
ENSG00000296120,0,0,0,0,0,0
ENSG00000296136,0,0,0,0,0,0
ENSG00000294626,0,0,0,0,0,0
ENSG00000253262,0,0,0,0,0,0
ENSG00000310184,0,0,0,0,0,0
ENSG00000273876,0,0,0,0,0,0
ENSG00000206661|SNORA70,0,0,0,0,0,0
ENSG00000242079|RN7SL318P,0,0,0,0,0,0
ENSG00000301371,0,0,0,0,0,0
ENSG00000278256,0,0,0,0,0,0
ENSG00000271248,0,0,0,0,0,0
ENSG00000240486|RPL23AP54,0,0,0,0,0,0
ENSG00000253510,0,0,0,0,0,0
ENSG00000304614,0,0,0,0,0,0
ENSG00000304969,0,0,0,0,0,0
ENSG00000254007,0,0,0,0,0,0
ENSG00000275461,0,0,0,0,0,0
ENSG00000253571,0,0,0,0,0,0
ENSG00000297321,0,0,0,0,0,0
ENSG00000222589|RN7SKP159,0,0,0,0,0,0
ENSG00000302627,0,0,0,0,0,0
ENSG00000253189,0,0,0,0,0,0
ENSG00000310345,0,0,0,0,0,0
ENSG00000287747,0,0,0,0,0,0
ENSG00000307394,0,0,0,0,0,0
ENSG00000250752|RPL23AP96,0,0,0,0,0,0
ENSG00000295932,0,0,0,0,0,0
ENSG00000164822|DEFA6,0,0,0,0,0,0
ENSG00000254625,0,0,0,0,0,0
ENSG00000295941,0,0,0,0,0,0
ENSG00000164821|DEFA4,0,0,0,0,0,0
ENSG00000295989,0,0,0,0,0,0
ENSG00000223629|DEFA8P,0,0,0,0,0,0
ENSG00000233238|DEFA9P,0,0,0,0,0,0
ENSG00000233531|DEFA10P,0,0,0,0,0,0
ENSG00000295950,0,2,0,0,5,0
ENSG00000215378|DEFT1P,0,0,0,0,0,0
ENSG00000295971,0,2,0,0,0,0
ENSG00000232039|DEFT1P2,0,0,0,0,0,0
ENSG00000234178|DEFA11P,0,0,0,0,0,0
ENSG00000206042|DEFA7P,0,0,0,0,0,0
ENSG00000164816|DEFA5,0,0,0,0,0,0
ENSG00000255025|VPS51P8,0,0,0,0,0,0
ENSG00000177306|OR7E125P,0,0,0,3,3,0
ENSG00000230045|FAM90A15,0,0,1,0,0,0
ENSG00000215372|ZNF705G,0,0,0,0,0,0
ENSG00000215371|DEFB108C,0,0,0,0,0,0
ENSG00000177257|DEFB4B,0,0,0,0,0,0
ENSG00000255128|HSPD1P3,0,0,2,0,1,3
ENSG00000177243|DEFB103B,0,0,0,0,0,0
ENSG00000164871|SPAG11B,0,0,0,0,0,0
ENSG00000177023|DEFB104B,0,0,0,0,0,0
ENSG00000187082|DEFB106B,0,0,0,0,0,0
ENSG00000186599|DEFB105B,0,0,0,0,0,0
ENSG00000285927,0,0,0,0,0,0
ENSG00000248944|FAM90A6P,0,0,0,0,0,0
ENSG00000285975|FAM90A7,0,0,0,0,0,0
ENSG00000234749|FAM90A21P,0,0,0,0,0,0
ENSG00000285687|FAM90A22,0,0,0,0,0,0
ENSG00000285765|FAM90A23,0,0,0,0,0,0
ENSG00000233176|OR7E157P,0,0,0,0,3,0
ENSG00000254796|VPS51P15,0,0,0,0,0,0
ENSG00000254889|VPS51P9,0,0,0,0,0,0
ENSG00000254715|OR7E154P,0,0,0,4,2,0
ENSG00000285814|FAM90A14,0,1,3,0,0,0
ENSG00000285913|FAM90A18,0,0,0,0,0,0
ENSG00000285620|FAM90A16,0,0,0,0,0,0
ENSG00000285937|FAM90A8,0,0,0,0,0,0
ENSG00000285720|FAM90A17,0,1,0,0,0,0
ENSG00000285607|FAM90A9,0,1,0,0,0,0
ENSG00000301357,0,5,6,0,0,0
ENSG00000254776|PRR23D3P,0,0,0,0,0,0
ENSG00000186572|DEFB107A,0,0,0,0,0,0
ENSG00000186562|DEFB105A,0,0,0,0,0,0
ENSG00000186579|DEFB106A,0,0,0,0,0,0
ENSG00000176782|DEFB104A,0,0,0,0,0,0
ENSG00000178287|SPAG11A,0,0,0,0,0,0
ENSG00000176797|DEFB103A,0,0,0,0,0,0
ENSG00000254543|HSPD1P2,0,0,2,0,0,0
ENSG00000171711|DEFB4A,0,0,0,0,0,0
ENSG00000215356|ZNF705B,0,0,0,0,0,0
ENSG00000229907|DEFB108A,0,0,0,0,0,0
ENSG00000233115|FAM90A11,0,0,0,0,0,0
ENSG00000215354|FAM90A24,0,0,0,0,0,0
ENSG00000254229|FAM90A12,0,0,1,0,0,0
ENSG00000227013|OR7E96P,0,0,0,0,3,0
ENSG00000253881|VPS51P16,0,0,0,0,0,0
ENSG00000306106,0,0,0,0,0,0
MSTRG.41215,0,42,8,0,89,0
ENSG00000253505|LINC02949,0,0,0,0,0,0
ENSG00000263616|RN7SL178P,0,0,0,0,0,0
MSTRG.41216,0,15,0,0,0,0
ENSG00000249050,0,0,0,0,0,0
ENSG00000293865,0,0,0,0,0,0
MSTRG.41272,0,40,0,0,109,0
ENSG00000284957,0,0,0,0,0,0
ENSG00000170983|LINC00208,0,0,0,0,0,0
ENSG00000302682,0,0,0,0,0,0
ENSG00000300442,0,0,0,0,3,0
ENSG00000304791,0,4,0,0,0,0
MSTRG.41302,0,253,6,2,387,0
ENSG00000255016|VPS51P12,0,0,0,0,0,0
ENSG00000254817,0,0,0,0,0,0
ENSG00000254700|DEFB131C,0,0,0,0,0,0
ENSG00000233050|DEFB130B,0,0,0,0,0,0
ENSG00000252029|RNA5SP253,0,0,0,0,0,0
ENSG00000215343|ZNF705D,0,0,0,0,0,0
ENSG00000255544|DEFB108D,0,0,0,0,0,0
ENSG00000254581|VPS51P19,0,0,0,0,0,0
ENSG00000177400|OR7E8P,0,0,0,0,0,0
ENSG00000254917|OR7E15P,0,0,0,0,1,0
ENSG00000301987,0,0,0,0,0,0
ENSG00000254724|OR7E10P,0,0,0,0,0,0
ENSG00000264512|MIR5692A2,0,1,0,0,0,0
ENSG00000254813|LINC03019,0,0,0,0,0,0
ENSG00000255494|LINC00681,0,0,0,0,0,0
ENSG00000309058,0,0,0,0,0,0
ENSG00000309077,0,0,0,0,0,0
ENSG00000286798,0,0,0,0,0,0
ENSG00000306005,0,0,0,0,0,0
ENSG00000299427,0,0,0,0,0,0
ENSG00000255457,0,0,0,0,0,0
ENSG00000299407,0,0,0,0,0,0
ENSG00000255413,0,0,0,0,0,0
ENSG00000254753,0,0,0,0,0,0
ENSG00000254425,0,0,0,0,0,0
ENSG00000249368,0,0,0,0,0,0
ENSG00000299810,0,0,0,0,0,0
ENSG00000287476,0,0,0,0,0,0
ENSG00000226836|RPL32P19,0,0,0,0,0,0
ENSG00000253648,0,0,0,0,0,0
MSTRG.41363|MSR1,0,24,0,0,14,0
MSTRG.41364|CCT3P1,0,0,0,0,0,0
MSTRG.41365|MRPL49P2,0,3,0,0,0,0
ENSG00000244113,0,3,0,0,0,0
ENSG00000214607|ADAM24P,0,0,0,0,0,0
ENSG00000302928,0,0,0,0,0,0
ENSG00000303010,0,0,0,0,0,0
ENSG00000104760|FGL1,0,0,0,0,0,0
ENSG00000253215,0,0,0,0,0,0
ENSG00000254054|FGL1-AS1,0,0,0,0,0,2
ENSG00000253937|NATP,0,0,0,0,0,0
ENSG00000156006|NAT2,0,0,14,0,0,12
ENSG00000253557,0,0,0,0,0,0
ENSG00000254242,0,0,0,0,0,0
ENSG00000250316,0,0,0,0,0,0
ENSG00000254201,0,0,0,0,0,0
ENSG00000253280,0,0,0,0,0,0
ENSG00000301252,0,0,0,0,0,0
ENSG00000279919,0,0,0,0,0,0
ENSG00000253775,0,0,0,0,0,0
ENSG00000301345,0,0,0,0,0,0
ENSG00000301327,0,0,0,0,0,0
ENSG00000242709|RPL30P9,0,0,0,0,0,0
ENSG00000302437,0,0,0,0,0,0
ENSG00000253164,0,0,0,0,9,0
ENSG00000307022,0,0,0,0,24,2
ENSG00000310308,0,0,0,0,0,10
ENSG00000297952,0,0,0,0,0,0
ENSG00000253178,0,0,0,0,0,0
ENSG00000307535,0,0,0,0,0,0
ENSG00000253866|TMEM97P2,0,0,0,0,0,0
ENSG00000254260,0,0,0,0,0,0
ENSG00000254092,0,7,0,0,0,0
ENSG00000253147|LINC03023,0,0,0,0,0,0
ENSG00000254026|LINC03023,0,0,0,0,0,0
ENSG00000253199|LINC02153,0,0,0,2,0,0
ENSG00000254040,0,0,0,0,0,0
ENSG00000280215,0,0,0,0,0,0
ENSG00000286346,0,0,0,0,0,0
ENSG00000254334|LINC03093,0,0,0,0,0,0
ENSG00000305102,0,0,0,0,0,0
ENSG00000305123,0,0,0,0,0,0
ENSG00000293853,0,0,0,0,0,0
ENSG00000309245,0,0,0,0,0,0
ENSG00000306304,0,0,0,0,0,0
ENSG00000305633,0,0,0,0,0,0
ENSG00000201761|RNU6-336P,0,0,0,0,0,0
ENSG00000306753,0,0,0,0,0,0
ENSG00000261026,0,4,0,0,0,0
ENSG00000309805,0,0,0,0,0,0
ENSG00000297613,0,0,0,0,1,1
ENSG00000289461,0,0,0,2,0,0
ENSG00000252067|RNU4-71P,0,0,0,0,0,0
ENSG00000253488|SINHCAFP3,0,0,0,1,0,0
ENSG00000180053|NKX2-6,0,0,2,0,0,0
ENSG00000253471,0,0,0,0,0,0
ENSG00000254002,0,0,0,0,0,0
ENSG00000302318,0,0,0,0,0,0
ENSG00000295959,0,0,0,0,0,0
ENSG00000271118,0,0,0,0,0,0
ENSG00000207027,0,0,0,0,0,0
ENSG00000304342,0,0,0,0,0,0
MSTRG.41504,0,943,1,0,479,0
